,Published,ThumbnailUrl,ViewCount,VideoId
179,2022-07-03T10:00:00Z,https://i.ytimg.com/vi/-mTPgLcBFGo/default.jpg,635224,-mTPgLcBFGo
180,2022-07-04T10:00:20Z,https://i.ytimg.com/vi/kWqonje3JsY/default.jpg,892004,kWqonje3JsY
181,2022-07-05T10:00:05Z,https://i.ytimg.com/vi/5syO_WEjd3g/default.jpg,582689,5syO_WEjd3g
182,2022-07-06T10:00:15Z,https://i.ytimg.com/vi/A5dKhssSUYo/default.jpg,964982,A5dKhssSUYo
183,2022-07-06T14:27:40Z,https://i.ytimg.com/vi/9y8k0CUoQ40/default.jpg,908205,9y8k0CUoQ40
184,2022-07-07T10:00:05Z,https://i.ytimg.com/vi/8NJaEEpt7Yw/default.jpg,460748,8NJaEEpt7Yw
185,2022-07-08T10:00:36Z,https://i.ytimg.com/vi/nZUx9EB4cpE/default.jpg,876990,nZUx9EB4cpE
186,2022-07-09T10:00:10Z,https://i.ytimg.com/vi/ZuxJ2kYscA8/default.jpg,1957200,ZuxJ2kYscA8
187,2022-07-10T10:00:02Z,https://i.ytimg.com/vi/5zJbPoyc8ng/default.jpg,1867393,5zJbPoyc8ng
188,2022-07-11T10:00:27Z,https://i.ytimg.com/vi/bRJI9-yXM5Y/default.jpg,719248,bRJI9-yXM5Y
189,2022-07-12T10:00:21Z,https://i.ytimg.com/vi/cuo0YKubWAc/default.jpg,748638,cuo0YKubWAc
190,2022-07-13T10:00:16Z,https://i.ytimg.com/vi/WtTNcQOR5-M/default.jpg,725577,WtTNcQOR5-M
191,2022-07-14T10:00:04Z,https://i.ytimg.com/vi/35NRXg0VRCY/default.jpg,636009,35NRXg0VRCY
192,2022-07-15T10:00:22Z,https://i.ytimg.com/vi/YbTRK3NM-Lg/default.jpg,1185846,YbTRK3NM-Lg
193,2022-07-16T03:10:50Z,https://i.ytimg.com/vi/m9SdRTdIcJ4/default.jpg,518367,m9SdRTdIcJ4
194,2022-07-16T10:00:09Z,https://i.ytimg.com/vi/mQHLs5QRVr4/default.jpg,765761,mQHLs5QRVr4
195,2022-07-17T10:00:19Z,https://i.ytimg.com/vi/XDqKnSZJr_8/default.jpg,1002431,XDqKnSZJr_8
196,2022-07-18T10:00:36Z,https://i.ytimg.com/vi/x0UzwSjWeeg/default.jpg,607886,x0UzwSjWeeg
197,2022-07-19T10:00:06Z,https://i.ytimg.com/vi/C3KrfTzGsoI/default.jpg,829051,C3KrfTzGsoI
198,2022-07-20T10:00:33Z,https://i.ytimg.com/vi/dns5OuAO8EI/default.jpg,947901,dns5OuAO8EI
199,2022-07-21T10:00:07Z,https://i.ytimg.com/vi/DAk_DOotXSE/default.jpg,601057,DAk_DOotXSE
200,2022-07-22T10:00:39Z,https://i.ytimg.com/vi/s7odFoAAJ4I/default.jpg,487632,s7odFoAAJ4I
201,2022-07-23T10:00:14Z,https://i.ytimg.com/vi/RWrucbFNKj4/default.jpg,1583082,RWrucbFNKj4
202,2022-07-24T10:00:35Z,https://i.ytimg.com/vi/qDP65CUQ28Y/default.jpg,1110310,qDP65CUQ28Y
203,2022-07-25T10:00:05Z,https://i.ytimg.com/vi/5FpmyEp7QFk/default.jpg,1898609,5FpmyEp7QFk
204,2022-07-26T10:19:24Z,https://i.ytimg.com/vi/yFLyV9MQPDM/default.jpg,644832,yFLyV9MQPDM
205,2022-07-27T10:00:39Z,https://i.ytimg.com/vi/xF8X-JWXFOw/default.jpg,2026585,xF8X-JWXFOw
206,2022-07-29T10:00:42Z,https://i.ytimg.com/vi/yb06scYQ4E4/default.jpg,580743,yb06scYQ4E4
207,2022-07-31T10:00:08Z,https://i.ytimg.com/vi/ANRBFceIgqc/default.jpg,751467,ANRBFceIgqc
208,2022-08-01T10:00:28Z,https://i.ytimg.com/vi/U7Bh0c-HrIo/default.jpg,1066738,U7Bh0c-HrIo
209,2022-08-03T10:00:41Z,https://i.ytimg.com/vi/y0ZWvfCWIhU/default.jpg,556856,y0ZWvfCWIhU
210,2022-08-04T10:00:13Z,https://i.ytimg.com/vi/Dir_UEnBZBI/default.jpg,635621,Dir_UEnBZBI
211,2022-08-05T10:00:35Z,https://i.ytimg.com/vi/d124Wf-yLGQ/default.jpg,583820,d124Wf-yLGQ
212,2022-08-06T10:00:19Z,https://i.ytimg.com/vi/Nr2janqhnRo/default.jpg,434859,Nr2janqhnRo
213,2022-08-07T10:00:03Z,https://i.ytimg.com/vi/9BF_ZhmCY-U/default.jpg,621988,9BF_ZhmCY-U
214,2022-08-08T10:00:21Z,https://i.ytimg.com/vi/VSL4ozty7pM/default.jpg,713658,VSL4ozty7pM
215,2022-08-09T10:00:05Z,https://i.ytimg.com/vi/49qAMDm3BgY/default.jpg,625706,49qAMDm3BgY
216,2022-08-10T10:00:14Z,https://i.ytimg.com/vi/SMI8DuSyYhw/default.jpg,536738,SMI8DuSyYhw
